Order ID,Order Date,Year,Month,Day,Segment,Category,Sub-Category,Region,Sales,Profit,Quantity,Discount
ORD-07932,2025-12-04,2025,Dec,4,Corporate,Furniture,Chairs,West,1755.31,531.2,2,0
ORD-07933,2025-07-26,2025,Jul,26,Consumer,Technology,Accessories,East,2307.73,173.14,7,0.2
ORD-07934,2025-05-14,2025,May,14,Corporate,Technology,Phones,West,2326.88,771.26,9,0
ORD-07935,2025-08-26,2025,Aug,26,Consumer,Technology,Phones,Central,779.34,163.83,6,0.1
ORD-07936,2025-11-13,2025,Nov,13,Consumer,Furniture,Chairs,South,1415.06,459.13,9,0
ORD-07937,2025-02-05,2025,Feb,5,Consumer,Technology,Computers,South,2306.48,352.86,5,0
ORD-07938,2025-08-10,2025,Aug,10,Corporate,Office Supplies,Fasteners,Central,250.32,39.97,8,0.2
ORD-07939,2025-03-07,2025,Mar,7,Home Office,Office Supplies,Fasteners,Central,432.96,-36.51,5,0.4
ORD-07940,2025-12-19,2025,Dec,19,Corporate,Technology,Computers,South,512.12,69.83,5,0.2
ORD-07941,2025-05-23,2025,May,23,Consumer,Technology,Accessories,West,1298.98,156.81,5,0.3
ORD-07942,2025-05-29,2025,May,29,Consumer,Technology,Copiers,South,1092.43,289.03,7,0
ORD-07943,2025-01-16,2025,Jan,16,Consumer,Technology,Phones,East,2010.7,169.59,2,0.4
ORD-07944,2025-01-14,2025,Jan,14,Consumer,Furniture,Chairs,West,1786.98,599.81,9,0
ORD-07945,2025-07-23,2025,Jul,23,Corporate,Office Supplies,Appliances,East,104.96,16.46,5,0
ORD-07946,2025-10-05,2025,Oct,5,Corporate,Furniture,Bookcases,Central,488.2,62.82,3,0
ORD-07947,2025-03-15,2025,Mar,15,Corporate,Office Supplies,Binders,South,397.67,58.62,9,0
ORD-07948,2025-04-03,2025,Apr,3,Corporate,Furniture,Tables,Central,1873.26,432.29,7,0
ORD-07949,2025-08-16,2025,Aug,16,Consumer,Furniture,Furnishings,South,949.11,-8.33,6,0.4
ORD-07950,2025-10-27,2025,Oct,27,Consumer,Office Supplies,Supplies,West,266.26,27.27,9,0.4
ORD-07951,2025-06-28,2025,Jun,28,Consumer,Office Supplies,Paper,East,399.38,27.05,5,0.4
ORD-07952,2025-09-23,2025,Sep,23,Home Office,Technology,Copiers,East,2454.41,217.87,9,0.1
ORD-07953,2025-08-22,2025,Aug,22,Consumer,Technology,Copiers,South,2001.01,610.82,9,0
ORD-07954,2025-02-26,2025,Feb,26,Consumer,Furniture,Tables,South,922.16,61.64,3,0.4
ORD-07955,2025-01-24,2025,Jan,24,Corporate,Technology,Computers,West,2501.52,525.4,10,0
ORD-07956,2025-06-14,2025,Jun,14,Corporate,Technology,Accessories,East,1824.21,283.7,10,0
ORD-07957,2025-02-25,2025,Feb,25,Corporate,Furniture,Chairs,Central,1572.34,240.23,2,0
ORD-07958,2025-06-29,2025,Jun,29,Corporate,Furniture,Bookcases,Central,1711.99,253,5,0
ORD-07959,2025-04-22,2025,Apr,22,Corporate,Furniture,Chairs,East,1326.28,246.25,10,0.3
ORD-07960,2025-10-29,2025,Oct,29,Consumer,Furniture,Chairs,East,709.19,125.63,5,0
ORD-07961,2025-11-14,2025,Nov,14,Corporate,Technology,Computers,West,1038.34,73.86,4,0.1
ORD-07962,2025-06-30,2025,Jun,30,Home Office,Office Supplies,Storage,South,104.44,20.93,2,0
ORD-07963,2025-05-21,2025,May,21,Corporate,Technology,Accessories,West,926.41,197.35,1,0
ORD-07964,2025-05-01,2025,May,1,Corporate,Furniture,Tables,West,770.93,267.63,8,0
ORD-07965,2025-10-28,2025,Oct,28,Home Office,Office Supplies,Storage,East,477.73,97.29,1,0
ORD-07966,2025-07-06,2025,Jul,6,Consumer,Furniture,Furnishings,East,1500.05,184.51,8,0
ORD-07967,2025-03-03,2025,Mar,3,Consumer,Office Supplies,Appliances,Central,456.27,91.3,1,0
ORD-07968,2025-11-26,2025,Nov,26,Home Office,Furniture,Chairs,Central,666.25,189.55,10,0
ORD-07969,2025-11-13,2025,Nov,13,Home Office,Furniture,Furnishings,West,989.6,116.46,2,0.3
ORD-07970,2025-07-08,2025,Jul,8,Consumer,Technology,Copiers,Central,2585.52,262.68,6,0.3
ORD-07971,2025-11-28,2025,Nov,28,Consumer,Office Supplies,Supplies,South,81.39,14.75,3,0.3
ORD-07972,2025-09-23,2025,Sep,23,Consumer,Technology,Copiers,Central,1745.06,388.66,8,0
ORD-07973,2025-02-09,2025,Feb,9,Corporate,Furniture,Tables,South,783.35,63.92,2,0.1
ORD-07974,2025-04-30,2025,Apr,30,Consumer,Furniture,Tables,South,1729.66,215.51,5,0.3
ORD-07975,2025-06-13,2025,Jun,13,Consumer,Office Supplies,Appliances,West,452.18,70.25,10,0
ORD-07976,2025-08-31,2025,Aug,31,Corporate,Furniture,Tables,East,1703.62,432.32,10,0.1
ORD-07977,2025-11-08,2025,Nov,8,Consumer,Furniture,Bookcases,East,649.21,-8.01,1,0.4
ORD-07978,2025-08-08,2025,Aug,8,Consumer,Office Supplies,Art,East,371.08,40.79,7,0.2
ORD-07979,2025-11-29,2025,Nov,29,Consumer,Office Supplies,Supplies,West,242.11,41.87,3,0
ORD-07980,2025-10-13,2025,Oct,13,Consumer,Furniture,Furnishings,Central,422.77,3.74,5,0.2
ORD-07981,2025-05-16,2025,May,16,Consumer,Office Supplies,Art,West,210.59,57.72,6,0
ORD-07982,2025-06-25,2025,Jun,25,Consumer,Furniture,Tables,West,1341.33,465.98,7,0
ORD-07983,2025-02-21,2025,Feb,21,Consumer,Technology,Phones,Central,2285.93,398.35,2,0.1
ORD-07984,2025-01-28,2025,Jan,28,Consumer,Furniture,Chairs,Central,2094.99,-26.1,7,0.2
ORD-07985,2025-03-05,2025,Mar,5,Consumer,Technology,Copiers,South,665.55,60.54,8,0.3
ORD-07986,2025-05-04,2025,May,4,Home Office,Furniture,Tables,East,457.13,43.15,10,0
ORD-07987,2025-02-25,2025,Feb,25,Consumer,Technology,Computers,East,1923.99,418.85,10,0.2
ORD-07988,2025-09-19,2025,Sep,19,Home Office,Furniture,Tables,West,1593.31,436.74,10,0.1
ORD-07989,2025-01-06,2025,Jan,6,Corporate,Technology,Phones,East,1763.67,246.29,4,0
ORD-07990,2025-09-24,2025,Sep,24,Corporate,Office Supplies,Storage,West,309,39.96,6,0
ORD-07991,2025-04-19,2025,Apr,19,Consumer,Furniture,Furnishings,West,1211.48,205.91,3,0
ORD-07992,2025-11-23,2025,Nov,23,Consumer,Technology,Copiers,West,519.61,14.13,8,0.3
ORD-07993,2025-09-12,2025,Sep,12,Consumer,Office Supplies,Envelopes,South,130.27,28.44,5,0
ORD-07994,2025-09-15,2025,Sep,15,Consumer,Technology,Phones,East,1277.84,-16.06,10,0.3
ORD-07995,2025-06-21,2025,Jun,21,Consumer,Technology,Copiers,Central,1382.11,190.99,1,0.1
ORD-07996,2025-08-09,2025,Aug,9,Corporate,Technology,Copiers,Central,436.04,74.77,5,0.1
ORD-07997,2025-11-28,2025,Nov,28,Consumer,Furniture,Chairs,East,1005.34,49.19,1,0.1
ORD-07998,2025-01-06,2025,Jan,6,Corporate,Technology,Computers,Central,1888.98,407.31,6,0.1
ORD-07999,2025-12-01,2025,Dec,1,Home Office,Furniture,Tables,Central,958.82,148,2,0
ORD-08000,2025-08-15,2025,Aug,15,Home Office,Furniture,Furnishings,South,404.1,32.52,6,0.1
ORD-08001,2025-09-02,2025,Sep,2,Corporate,Technology,Phones,South,1726.77,352.38,6,0.1
ORD-08002,2025-03-18,2025,Mar,18,Consumer,Office Supplies,Art,South,100.72,16.98,10,0
ORD-08003,2025-01-11,2025,Jan,11,Consumer,Office Supplies,Binders,East,334.66,93.28,6,0.1
ORD-08004,2025-10-14,2025,Oct,14,Corporate,Furniture,Bookcases,West,1673.69,418.75,5,0.1
ORD-08005,2025-07-05,2025,Jul,5,Consumer,Furniture,Tables,Central,1551.67,216.52,2,0.2
ORD-08006,2025-03-22,2025,Mar,22,Home Office,Technology,Accessories,West,1700.19,452.53,9,0.1
ORD-08007,2025-03-24,2025,Mar,24,Consumer,Furniture,Tables,South,1373.12,22.82,1,0.2
ORD-08008,2025-01-21,2025,Jan,21,Corporate,Furniture,Chairs,East,725.81,151.81,8,0.2
ORD-08009,2025-01-12,2025,Jan,12,Corporate,Furniture,Chairs,Central,1294.04,201.08,4,0
ORD-08010,2025-01-10,2025,Jan,10,Consumer,Furniture,Bookcases,Central,1978.45,441.72,4,0.2
ORD-08011,2025-11-01,2025,Nov,1,Home Office,Technology,Accessories,West,1821.96,-123.85,6,0.3
ORD-08012,2025-07-01,2025,Jul,1,Consumer,Office Supplies,Supplies,West,395.59,76.73,10,0.2
ORD-08013,2025-11-10,2025,Nov,10,Consumer,Office Supplies,Art,Central,169.73,40.01,6,0.2
ORD-08014,2025-07-28,2025,Jul,28,Corporate,Furniture,Tables,East,1222.86,180.44,8,0.1
ORD-08015,2025-11-13,2025,Nov,13,Corporate,Office Supplies,Art,South,159.78,43.56,1,0.1
ORD-08016,2025-02-19,2025,Feb,19,Consumer,Technology,Copiers,South,2561.81,-111.71,9,0.4
ORD-08017,2025-02-17,2025,Feb,17,Consumer,Furniture,Furnishings,East,1012.41,229.34,5,0
ORD-08018,2025-05-29,2025,May,29,Consumer,Furniture,Tables,Central,1839.16,32.81,6,0.4
ORD-08019,2025-08-26,2025,Aug,26,Consumer,Furniture,Tables,East,683.19,231.1,8,0
ORD-08020,2025-05-06,2025,May,6,Home Office,Furniture,Chairs,Central,1534.92,330.47,5,0.1
ORD-08021,2025-01-01,2025,Jan,1,Corporate,Furniture,Bookcases,South,1355.65,216.04,7,0.2
ORD-08022,2025-01-17,2025,Jan,17,Corporate,Office Supplies,Art,South,107.92,2.73,6,0.3
ORD-08023,2025-02-06,2025,Feb,6,Consumer,Technology,Phones,Central,1297.34,227.25,2,0.1
ORD-08024,2025-10-16,2025,Oct,16,Corporate,Technology,Computers,West,2336.01,685.46,7,0
ORD-08025,2025-02-04,2025,Feb,4,Consumer,Technology,Phones,East,1733.99,343.62,10,0
ORD-08026,2025-09-19,2025,Sep,19,Corporate,Technology,Phones,Central,1440.81,119.71,7,0
ORD-08027,2025-04-04,2025,Apr,4,Consumer,Office Supplies,Binders,East,468.89,-14.1,2,0.4
ORD-08028,2025-08-27,2025,Aug,27,Corporate,Office Supplies,Binders,West,162.03,22.74,1,0.1
ORD-08029,2025-12-25,2025,Dec,25,Consumer,Furniture,Chairs,South,2149.33,415.36,1,0
ORD-08030,2025-07-03,2025,Jul,3,Consumer,Technology,Accessories,West,1455.07,424.06,2,0.1
ORD-08031,2025-03-23,2025,Mar,23,Corporate,Furniture,Tables,West,2043.88,447.93,10,0
ORD-08032,2025-10-02,2025,Oct,2,Consumer,Furniture,Furnishings,West,1615.04,165.59,2,0.1
ORD-08033,2025-07-22,2025,Jul,22,Corporate,Technology,Computers,South,449.87,17.09,9,0.1
ORD-08034,2025-12-09,2025,Dec,9,Consumer,Technology,Accessories,West,685.39,202.95,3,0
ORD-08035,2025-11-17,2025,Nov,17,Consumer,Furniture,Tables,East,1935.82,512.2,7,0
ORD-08036,2025-06-30,2025,Jun,30,Consumer,Technology,Phones,South,713.36,139.59,8,0.2
ORD-08037,2025-11-11,2025,Nov,11,Consumer,Office Supplies,Supplies,East,265.98,-0.96,10,0.2
ORD-08038,2025-04-08,2025,Apr,8,Consumer,Office Supplies,Art,East,140.92,19.45,3,0.3
ORD-08039,2025-03-14,2025,Mar,14,Consumer,Furniture,Bookcases,Central,1811.06,245.9,10,0
ORD-08040,2025-08-28,2025,Aug,28,Consumer,Office Supplies,Envelopes,Central,439.2,30.35,7,0.1
ORD-08041,2025-02-13,2025,Feb,13,Home Office,Furniture,Tables,East,571.72,-13.3,6,0.3
ORD-08042,2025-01-23,2025,Jan,23,Corporate,Technology,Accessories,East,949.61,144,10,0.3
ORD-08043,2025-06-02,2025,Jun,2,Consumer,Office Supplies,Supplies,Central,346.52,29.86,1,0.4
ORD-08044,2025-09-01,2025,Sep,1,Consumer,Furniture,Furnishings,West,485.53,33.62,8,0.2
ORD-08045,2025-05-12,2025,May,12,Consumer,Office Supplies,Supplies,East,322.1,59.55,6,0.2
ORD-08046,2025-10-18,2025,Oct,18,Corporate,Furniture,Chairs,Central,948.44,187.21,5,0
ORD-08047,2025-09-12,2025,Sep,12,Corporate,Office Supplies,Storage,Central,102.51,14.95,7,0.3
ORD-08048,2025-02-07,2025,Feb,7,Home Office,Technology,Copiers,East,2271.68,-107.35,9,0.4
ORD-08049,2025-11-07,2025,Nov,7,Corporate,Furniture,Chairs,East,634.54,207.27,2,0
ORD-08050,2025-07-11,2025,Jul,11,Consumer,Office Supplies,Envelopes,Central,156.38,-2.7,10,0.3
ORD-08051,2025-03-22,2025,Mar,22,Corporate,Office Supplies,Labels,Central,454.7,91.69,6,0
ORD-08052,2025-06-06,2025,Jun,6,Consumer,Office Supplies,Appliances,East,410.78,60.94,10,0.2
ORD-08053,2025-10-02,2025,Oct,2,Corporate,Technology,Accessories,East,2310.64,383.94,9,0
ORD-08054,2025-01-11,2025,Jan,11,Consumer,Furniture,Tables,East,650.4,193.27,8,0.1
ORD-08055,2025-04-20,2025,Apr,20,Corporate,Furniture,Chairs,Central,947.15,73.65,3,0.1
ORD-08056,2025-11-16,2025,Nov,16,Consumer,Furniture,Chairs,Central,1742.62,67.68,10,0.4
ORD-08057,2025-06-17,2025,Jun,17,Consumer,Furniture,Chairs,South,482.79,67.99,1,0.1
ORD-08058,2025-11-07,2025,Nov,7,Consumer,Technology,Phones,Central,1728.91,153.82,4,0.1
ORD-08059,2025-02-19,2025,Feb,19,Consumer,Furniture,Furnishings,East,2028.83,341.58,3,0.2
ORD-08060,2025-01-27,2025,Jan,27,Corporate,Furniture,Chairs,Central,1899.72,118.16,7,0.3
ORD-08061,2025-12-17,2025,Dec,17,Consumer,Furniture,Furnishings,Central,1335.07,-9,1,0.3
ORD-08062,2025-02-19,2025,Feb,19,Corporate,Office Supplies,Appliances,East,157.75,27.04,10,0.1
ORD-08063,2025-05-21,2025,May,21,Consumer,Furniture,Bookcases,East,1704.81,399.15,6,0.1
ORD-08064,2025-07-10,2025,Jul,10,Consumer,Office Supplies,Supplies,West,494.3,64.55,10,0
ORD-08065,2025-02-06,2025,Feb,6,Corporate,Technology,Phones,West,1530.38,373.89,2,0
ORD-08066,2025-10-16,2025,Oct,16,Home Office,Technology,Phones,East,1680.67,514.41,8,0
ORD-08067,2025-11-27,2025,Nov,27,Home Office,Furniture,Bookcases,South,1269.23,301.73,9,0.2
ORD-08068,2025-08-13,2025,Aug,13,Corporate,Technology,Computers,East,1978.82,144.24,5,0.4
ORD-08069,2025-05-13,2025,May,13,Consumer,Furniture,Furnishings,Central,1183.11,338.17,8,0.1
ORD-08070,2025-06-21,2025,Jun,21,Home Office,Office Supplies,Appliances,West,201.03,27.79,9,0
ORD-08071,2025-03-01,2025,Mar,1,Consumer,Furniture,Chairs,West,1490.25,111.73,5,0.2
ORD-08072,2025-12-08,2025,Dec,8,Consumer,Technology,Computers,Central,782.33,30.84,8,0.1
ORD-08073,2025-02-25,2025,Feb,25,Corporate,Office Supplies,Paper,West,123.95,18.16,6,0.1
ORD-08074,2025-03-15,2025,Mar,15,Consumer,Furniture,Bookcases,Central,1149.97,63.88,4,0.2
ORD-08075,2025-02-04,2025,Feb,4,Corporate,Technology,Computers,West,1344.73,163.16,10,0
ORD-08076,2025-05-11,2025,May,11,Consumer,Technology,Computers,South,2109.56,319.31,1,0.1
ORD-08077,2025-11-03,2025,Nov,3,Consumer,Furniture,Chairs,West,1901.87,378.13,7,0
ORD-08078,2025-02-20,2025,Feb,20,Consumer,Furniture,Tables,Central,1641.99,534.77,9,0
ORD-08079,2025-08-31,2025,Aug,31,Corporate,Office Supplies,Storage,West,129.14,15.1,2,0.2
ORD-08080,2025-12-24,2025,Dec,24,Corporate,Furniture,Furnishings,Central,1259.2,136.83,1,0.1
ORD-08081,2025-11-15,2025,Nov,15,Consumer,Furniture,Chairs,Central,1879.72,119,7,0.2
ORD-08082,2025-03-16,2025,Mar,16,Corporate,Technology,Accessories,East,1649.65,101.14,9,0.1
ORD-08083,2025-06-10,2025,Jun,10,Consumer,Technology,Accessories,West,2209.12,457.1,7,0.1
ORD-08084,2025-10-09,2025,Oct,9,Consumer,Technology,Copiers,East,1487.72,245.88,7,0.2
ORD-08085,2025-11-04,2025,Nov,4,Consumer,Technology,Accessories,West,1860.93,565.57,1,0
ORD-08086,2025-04-25,2025,Apr,25,Corporate,Furniture,Chairs,East,606.99,66.31,2,0
ORD-08087,2025-02-21,2025,Feb,21,Consumer,Furniture,Bookcases,South,1357.58,-78.54,5,0.4
ORD-08088,2025-09-19,2025,Sep,19,Consumer,Furniture,Furnishings,East,589.29,75.18,10,0.4
ORD-08089,2025-09-05,2025,Sep,5,Corporate,Furniture,Chairs,South,1606.63,312,10,0
ORD-08090,2025-06-11,2025,Jun,11,Consumer,Furniture,Chairs,South,1236.64,132.66,8,0.3
ORD-08091,2025-08-11,2025,Aug,11,Consumer,Office Supplies,Labels,East,364.48,72.02,1,0.3
ORD-08092,2025-07-27,2025,Jul,27,Consumer,Furniture,Bookcases,Central,843.17,132.76,1,0
ORD-08093,2025-05-20,2025,May,20,Corporate,Office Supplies,Appliances,South,200.37,8.01,7,0.2
ORD-08094,2025-10-14,2025,Oct,14,Home Office,Office Supplies,Fasteners,East,150.78,32.99,8,0.2
ORD-08095,2025-08-01,2025,Aug,1,Consumer,Office Supplies,Art,East,221.85,36.68,5,0
ORD-08096,2025-02-17,2025,Feb,17,Corporate,Office Supplies,Art,West,116.05,21.19,9,0
ORD-08097,2025-02-25,2025,Feb,25,Corporate,Technology,Phones,South,888.93,213.62,9,0.2
ORD-08098,2025-12-12,2025,Dec,12,Consumer,Office Supplies,Envelopes,South,105.56,13.63,7,0.1
ORD-08099,2025-09-16,2025,Sep,16,Home Office,Office Supplies,Appliances,West,259.78,29.03,5,0.1
ORD-08100,2025-04-04,2025,Apr,4,Consumer,Technology,Copiers,East,2417.32,40.23,2,0.2
ORD-08101,2025-04-18,2025,Apr,18,Consumer,Technology,Computers,Central,1590.23,-60.9,3,0.3
ORD-08102,2025-02-20,2025,Feb,20,Consumer,Furniture,Bookcases,South,830.05,-32.63,5,0.3
ORD-08103,2025-08-28,2025,Aug,28,Consumer,Furniture,Furnishings,West,1224.63,61.56,4,0.4
ORD-08104,2025-12-30,2025,Dec,30,Consumer,Furniture,Furnishings,East,560.75,82.64,10,0.1
ORD-08105,2025-06-26,2025,Jun,26,Home Office,Technology,Copiers,Central,2570.54,322.78,4,0
ORD-08106,2025-04-29,2025,Apr,29,Corporate,Technology,Computers,Central,2314.36,495.35,10,0.1
ORD-08107,2025-08-10,2025,Aug,10,Consumer,Technology,Accessories,South,554.8,104.01,2,0.1
ORD-08108,2025-07-21,2025,Jul,21,Corporate,Technology,Phones,Central,1135.36,-48.23,10,0.3
ORD-08109,2025-08-08,2025,Aug,8,Corporate,Furniture,Bookcases,South,1545.91,480.18,1,0
ORD-08110,2025-05-29,2025,May,29,Consumer,Office Supplies,Fasteners,Central,242.77,20.41,6,0.1
ORD-08111,2025-09-02,2025,Sep,2,Consumer,Office Supplies,Appliances,Central,159.14,30.14,5,0.1
ORD-08112,2025-01-12,2025,Jan,12,Corporate,Office Supplies,Envelopes,South,483.6,22.21,8,0.4
ORD-08113,2025-03-20,2025,Mar,20,Consumer,Technology,Computers,South,2560.91,410.23,1,0
ORD-08114,2025-12-17,2025,Dec,17,Consumer,Technology,Accessories,East,1576.09,532.28,4,0
ORD-08115,2025-08-10,2025,Aug,10,Consumer,Office Supplies,Appliances,Central,266.32,5.38,6,0.2
ORD-08116,2025-03-24,2025,Mar,24,Home Office,Technology,Computers,East,1938.09,213.07,9,0
ORD-08117,2025-01-26,2025,Jan,26,Corporate,Office Supplies,Fasteners,Central,341.33,5.49,2,0.2
ORD-08118,2025-11-30,2025,Nov,30,Consumer,Office Supplies,Fasteners,Central,406.27,32.84,9,0.1
ORD-08119,2025-02-24,2025,Feb,24,Corporate,Office Supplies,Appliances,Central,140.53,24.61,1,0.3
ORD-08120,2025-02-21,2025,Feb,21,Consumer,Furniture,Furnishings,East,1627.94,379.38,4,0.2
ORD-08121,2025-08-28,2025,Aug,28,Consumer,Furniture,Tables,South,772.08,99.09,2,0.3
ORD-08122,2025-05-13,2025,May,13,Corporate,Office Supplies,Art,South,183.48,42.84,10,0
ORD-08123,2025-01-29,2025,Jan,29,Consumer,Technology,Computers,East,1710.69,319.56,2,0
ORD-08124,2025-04-06,2025,Apr,6,Home Office,Technology,Accessories,East,1065.64,-8.55,1,0.4
ORD-08125,2025-09-17,2025,Sep,17,Home Office,Furniture,Chairs,South,808.31,115.98,1,0.1
ORD-08126,2025-09-07,2025,Sep,7,Corporate,Technology,Phones,South,2149.14,149.03,7,0.3
ORD-08127,2025-05-19,2025,May,19,Consumer,Office Supplies,Storage,Central,409.5,39.58,9,0.1
ORD-08128,2025-09-15,2025,Sep,15,Consumer,Furniture,Furnishings,East,361.26,121.68,10,0
ORD-08129,2025-08-15,2025,Aug,15,Consumer,Technology,Computers,East,1971.82,241.87,6,0.4
ORD-08130,2025-12-19,2025,Dec,19,Home Office,Furniture,Furnishings,West,1620.55,-78.88,4,0.4
ORD-08131,2025-04-29,2025,Apr,29,Consumer,Technology,Computers,West,1049.01,211.83,8,0.1
ORD-08132,2025-01-12,2025,Jan,12,Consumer,Furniture,Furnishings,South,1299.4,-30.93,10,0.4
ORD-08133,2025-02-03,2025,Feb,3,Consumer,Technology,Computers,Central,1251.46,116.99,8,0.1
ORD-08134,2025-07-20,2025,Jul,20,Consumer,Office Supplies,Supplies,West,338.07,57.93,2,0.1
ORD-08135,2025-08-23,2025,Aug,23,Consumer,Office Supplies,Fasteners,East,151.74,16.67,9,0.2
ORD-08136,2025-03-02,2025,Mar,2,Home Office,Office Supplies,Storage,Central,259.22,65.32,4,0
ORD-08137,2025-11-06,2025,Nov,6,Consumer,Technology,Phones,Central,1188.12,106.32,7,0
ORD-08138,2025-01-02,2025,Jan,2,Corporate,Technology,Computers,South,534.75,14.91,5,0.4
ORD-08139,2025-10-23,2025,Oct,23,Corporate,Furniture,Chairs,South,533.11,1.25,4,0.4
ORD-08140,2025-09-19,2025,Sep,19,Consumer,Technology,Phones,East,944.05,20.45,8,0.3
ORD-08141,2025-10-30,2025,Oct,30,Consumer,Office Supplies,Paper,East,180.49,21.13,5,0
ORD-08142,2025-01-02,2025,Jan,2,Consumer,Furniture,Tables,East,941.84,173.9,5,0.2
ORD-08143,2025-04-18,2025,Apr,18,Home Office,Furniture,Furnishings,South,814.41,254.66,5,0
ORD-08144,2025-01-04,2025,Jan,4,Home Office,Furniture,Chairs,Central,481.48,59.11,4,0.2
ORD-08145,2025-08-03,2025,Aug,3,Home Office,Office Supplies,Supplies,West,189.12,46.15,2,0.2
ORD-08146,2025-04-14,2025,Apr,14,Consumer,Furniture,Tables,West,1396.8,112.48,10,0.1
ORD-08147,2025-02-28,2025,Feb,28,Consumer,Furniture,Chairs,South,1250.57,245.82,10,0.3
ORD-08148,2025-10-24,2025,Oct,24,Consumer,Office Supplies,Appliances,East,353.27,22.29,2,0.2
ORD-08149,2025-05-28,2025,May,28,Consumer,Furniture,Tables,West,987.85,256.68,6,0
ORD-08150,2025-07-27,2025,Jul,27,Consumer,Furniture,Tables,Central,1983.14,-73.79,7,0.4
ORD-08151,2025-09-27,2025,Sep,27,Home Office,Technology,Computers,South,605.85,45.84,2,0.2
ORD-08152,2025-04-28,2025,Apr,28,Consumer,Furniture,Bookcases,South,1992.49,227.41,9,0.4
ORD-08153,2025-01-09,2025,Jan,9,Corporate,Technology,Accessories,East,1422.97,283.03,8,0.3
ORD-08154,2025-11-13,2025,Nov,13,Corporate,Furniture,Tables,South,1453.59,333.34,10,0.1
ORD-08155,2025-10-28,2025,Oct,28,Corporate,Office Supplies,Storage,East,133.75,36.31,3,0.1
ORD-08156,2025-03-04,2025,Mar,4,Consumer,Technology,Phones,East,2241.68,631.28,9,0.1
ORD-08157,2025-11-20,2025,Nov,20,Consumer,Office Supplies,Art,West,109.73,-1.79,5,0.3
ORD-08158,2025-10-22,2025,Oct,22,Consumer,Office Supplies,Storage,Central,331.69,27.17,2,0.4
ORD-08159,2025-01-23,2025,Jan,23,Home Office,Furniture,Furnishings,West,1841,379.57,2,0.2
ORD-08160,2025-01-04,2025,Jan,4,Consumer,Furniture,Chairs,South,859.05,240.13,1,0
ORD-08161,2025-04-27,2025,Apr,27,Home Office,Technology,Copiers,West,671.19,132.84,1,0
ORD-08162,2025-05-22,2025,May,22,Consumer,Office Supplies,Paper,East,205.62,20.33,10,0
ORD-08163,2025-02-27,2025,Feb,27,Consumer,Technology,Accessories,Central,557.84,101.91,2,0.2
ORD-08164,2025-12-09,2025,Dec,9,Home Office,Office Supplies,Labels,East,220.55,53.69,6,0
ORD-08165,2025-09-11,2025,Sep,11,Corporate,Office Supplies,Supplies,East,109.96,10.8,2,0.1
ORD-08166,2025-06-23,2025,Jun,23,Consumer,Furniture,Tables,East,830.99,160.56,9,0.1
ORD-08167,2025-11-27,2025,Nov,27,Consumer,Furniture,Bookcases,South,799.59,82.36,3,0.4
ORD-08168,2025-08-08,2025,Aug,8,Consumer,Furniture,Furnishings,East,2006.91,370.02,7,0.1
ORD-08169,2025-06-12,2025,Jun,12,Home Office,Furniture,Furnishings,West,362.1,25.13,5,0.4
ORD-08170,2025-01-06,2025,Jan,6,Consumer,Furniture,Chairs,East,1987.46,515.62,6,0
ORD-08171,2025-12-05,2025,Dec,5,Consumer,Technology,Accessories,South,1886.73,-11.19,2,0.4
ORD-08172,2025-09-09,2025,Sep,9,Consumer,Office Supplies,Fasteners,West,144.5,50.04,4,0
ORD-08173,2025-11-22,2025,Nov,22,Consumer,Office Supplies,Supplies,Central,186.69,35.17,1,0.1
ORD-08174,2025-01-16,2025,Jan,16,Consumer,Office Supplies,Binders,West,465.03,69.09,1,0
ORD-08175,2025-05-02,2025,May,2,Consumer,Furniture,Tables,Central,724.12,210.13,6,0.1
ORD-08176,2025-07-16,2025,Jul,16,Consumer,Furniture,Chairs,South,1139.98,146.3,5,0.2
ORD-08177,2025-11-10,2025,Nov,10,Consumer,Office Supplies,Supplies,Central,208.64,-0.42,8,0.2
ORD-08178,2025-02-18,2025,Feb,18,Consumer,Technology,Computers,East,445.75,98.93,4,0
ORD-08179,2025-05-23,2025,May,23,Corporate,Technology,Accessories,Central,1145.88,238.73,3,0
ORD-08180,2025-11-13,2025,Nov,13,Corporate,Furniture,Chairs,West,1667.5,170.68,1,0.1
ORD-08181,2025-01-06,2025,Jan,6,Consumer,Office Supplies,Fasteners,South,299.76,2.4,1,0.4
ORD-08182,2025-04-25,2025,Apr,25,Home Office,Office Supplies,Labels,South,205.54,70.5,3,0
ORD-08183,2025-02-28,2025,Feb,28,Home Office,Technology,Computers,South,1655.17,230.44,10,0.4
ORD-08184,2025-04-30,2025,Apr,30,Home Office,Technology,Accessories,South,2541.35,661.7,8,0.1
ORD-08185,2025-03-06,2025,Mar,6,Consumer,Office Supplies,Art,East,210.54,-12.84,8,0.3
ORD-08186,2025-10-31,2025,Oct,31,Consumer,Furniture,Furnishings,Central,1331.57,119.34,6,0
ORD-08187,2025-06-07,2025,Jun,7,Consumer,Technology,Computers,Central,2579.57,-145.82,10,0.4
ORD-08188,2025-12-23,2025,Dec,23,Corporate,Technology,Phones,East,739.89,220.65,4,0
ORD-08189,2025-03-28,2025,Mar,28,Home Office,Technology,Phones,South,2496.79,306.86,8,0.3
